"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1911,,
"TUR","Turkey","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1900,,
"TUR","Turkey","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1881,,
"TUR","Turkey","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1877,,
"TUR","Turkey","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1864.22,,
"TUR","Turkey","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1855.06,,
"TUR","Turkey","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1832,,
"TUR","Turkey","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1832,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1680,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1683,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1668,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1648,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1642,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1650,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1644,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1658,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1642,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1638,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1632,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1621,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1638,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1656,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1667,,
"GBR","United Kingdom","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1663,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1700,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1705,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1684,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1674,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1674,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1673,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1669,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1677,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1659,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1651,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1650,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1634,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1654,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1666,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1677,,
"GBR","United Kingdom","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1674,,
"USA","United States","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1836,,
"USA","United States","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1814,,
"USA","United States","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1810,,
"USA","United States","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1800,,
"USA","United States","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1804,,
"USA","United States","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1800,,
"USA","United States","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1801,,
"USA","United States","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1799,,
"USA","United States","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1797,,
"USA","United States","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1775,,
"USA","United States","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1786,,
"USA","United States","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1796,,
"USA","United States","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1796,,
"USA","United States","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1794,,
"USA","United States","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1796,,
"USA","United States","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1795,,
"USA","United States","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1836,,
"USA","United States","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1814,,
"USA","United States","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1810,,
"USA","United States","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1800,,
"USA","United States","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1802,,
"USA","United States","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1799,,
"USA","United States","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1800,,
"USA","United States","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1798,,
"USA","United States","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1792,,
"USA","United States","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1767,,
"USA","United States","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1778,,
"USA","United States","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1786,,
"USA","United States","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789,,
"USA","United States","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1787,,
"USA","United States","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1789,,
"USA","United States","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1790,,
"OECD","OECD countries","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1839.87976074219,,
"OECD","OECD countries","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1824.14611816406,,
"OECD","OECD countries","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1814.62927246094,,
"OECD","OECD countries","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1807.67248535156,,
"OECD","OECD countries","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1808.85974121094,,
"OECD","OECD countries","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1802.78173828125,,
"OECD","OECD countries","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1802.80493164062,,
"OECD","OECD countries","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1798.77294921875,,
"OECD","OECD countries","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1790.62585449219,,
"OECD","OECD countries","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1765.169921875,,
"OECD","OECD countries","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1772.23791503906,,
"OECD","OECD countries","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1769.5029296875,,
"OECD","OECD countries","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1769.69763183594,,
"OECD","OECD countries","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1761.73986816406,,
"OECD","OECD countries","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1763.42651367188,,
"OECD","OECD countries","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1765.69604492188,,
"ISR","Israel","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2017,,
"ISR","Israel","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1979,,
"ISR","Israel","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1993,,
"ISR","Israel","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1974,,
"ISR","Israel","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1942,,
"ISR","Israel","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1931,,
"ISR","Israel","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1919,,
"ISR","Israel","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1931,,
"ISR","Israel","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1929,,
"ISR","Israel","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1927,,
"ISR","Israel","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1918,,
"ISR","Israel","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1920,,
"ISR","Israel","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1910,,
"ISR","Israel","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1867,,
"ISR","Israel","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1853,,
"ISR","Israel","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1858,,
"CHL","Chile","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2318,,
"CHL","Chile","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2307,,
"CHL","Chile","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2309,,
"CHL","Chile","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2304,,
"CHL","Chile","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2317,,
"CHL","Chile","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2227,,
"CHL","Chile","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2217,,
"CHL","Chile","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2168,,
"CHL","Chile","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2143,,
"CHL","Chile","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2140,,
"CHL","Chile","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2123.4,,
"CHL","Chile","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2118.6,,
"CHL","Chile","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2096.3,,
"CHL","Chile","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2084.9,,
"CHL","Chile","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2064.5,,
"CHL","Chile","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2058.6,,
"CHL","Chile","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2263,,
"CHL","Chile","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2242,,
"CHL","Chile","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2250,,
"CHL","Chile","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2235,,
"CHL","Chile","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2232,,
"CHL","Chile","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2157,,
"CHL","Chile","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2165,,
"CHL","Chile","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2128,,
"CHL","Chile","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2095,,
"CHL","Chile","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2074,,
"CHL","Chile","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2069.6,,
"CHL","Chile","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2047.4,,
"CHL","Chile","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2024,,
"CHL","Chile","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2015.3,,
"CHL","Chile","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1990.1,,
"CHL","Chile","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1987.5,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1606.4,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1583.6,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1622.7,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1636.6,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1664.9,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1626.3,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1604.1,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1593.1,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1605.9,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1619.9,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1636.2,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1621.4,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1591.8,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1612.4,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1627.3,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1629.6,,
"SVN","Slovenia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1710,,
"SVN","Slovenia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1696,,
"SVN","Slovenia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1721,,
"SVN","Slovenia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1724,,
"SVN","Slovenia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1737,,
"SVN","Slovenia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1697,,
"SVN","Slovenia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1667,,
"SVN","Slovenia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1655,,
"SVN","Slovenia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1674,,
"SVN","Slovenia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1679,,
"SVN","Slovenia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1680,,
"SVN","Slovenia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1663,,
"SVN","Slovenia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1636,,
"SVN","Slovenia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1655,,
"SVN","Slovenia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1676,,
"SVN","Slovenia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1676,,
"EST","Estonia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2062,,
"EST","Estonia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2064,,
"EST","Estonia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2078,,
"EST","Estonia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2057,,
"EST","Estonia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2055,,
"EST","Estonia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2046,,
"EST","Estonia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1971,,
"EST","Estonia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2004,,
"EST","Estonia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2030,,
"EST","Estonia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2018,,
"EST","Estonia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2019,,
"EST","Estonia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2008,,
"EST","Estonia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1995,,
"EST","Estonia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1978,,
"EST","Estonia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1970,,
"EST","Estonia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1973,,
"EST","Estonia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1978,,
"EST","Estonia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1986,,
"EST","Estonia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2008,,
"EST","Estonia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2001,,
"EST","Estonia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1998,,
"EST","Estonia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1968,,
"EST","Estonia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1831,,
"EST","Estonia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1875,,
"EST","Estonia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1919,,
"EST","Estonia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1886,,
"EST","Estonia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1866,,
"EST","Estonia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1859,,
"EST","Estonia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1852,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2000,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1995,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2007,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2010,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2013,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2022,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2020,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2016,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1995,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1996,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2000,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2002,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2002,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2003,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1993,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1993,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1989,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1998,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1999,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1974,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1976,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1979,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1985,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1978,,
"ITA","Italy","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1696.4,,
"ITA","Italy","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1684.7,,
"ITA","Italy","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1671.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1652.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1656.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1646.4,,
"ITA","Italy","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1651.6,,
"ITA","Italy","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1651.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1652.8,,
"ITA","Italy","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1616.2,,
"ITA","Italy","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1615.8,,
"ITA","Italy","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1614.9,,
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1579.9,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1567,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1567,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1575.9,,
"LTU","Lithuania","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1846,,
"LTU","Lithuania","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1831,,
"LTU","Lithuania","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1802,,
"LTU","Lithuania","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1786,,
"LTU","Lithuania","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1879,,
"LTU","Lithuania","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1879,,
"LTU","Lithuania","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1874,,
"LTU","Lithuania","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1904,,
"LTU","Lithuania","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1934,,
"LTU","Lithuania","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1863,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1884,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1859,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1857,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1841,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1834,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1860,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1935,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1876,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1882,,
